1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
218030;Raub mit Todesfolge zur Erlangung von Betäubungsmitteln § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218050;Räuberische Erpressung zur Erlangung von Betäubungsmitteln § 255 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219000;Raubüberfälle in Wohnungen;3;0;0;0;1;0;0;2;0;1;0;3;100;7;6;1;2;28.6
219010;Raub in Wohnungen § 249 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219020;Schwerer Raub in Wohnungen § 250 StGB;1;0;0;0;0;0;0;1;0;0;0;1;100;3;3;0;1;33.3
219030;Raub mit Todesfolge in Wohnungen § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219050;Räuberische Erpressung in Wohnungen § 255 StGB;2;0;0;0;1;0;0;1;0;1;0;2;100;4;3;1;1;25
220000;Körperverletzung §§ 223-227, 229, 231 StGB;285;0.1;22;7.7;93;110;47;33;2;0;0;266;93.3;317;235;82;92;29
221000;Körperverletzung mit Todesfolge §§ 227, 231 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221010;Körperverletzung mit Todesfolge § 227 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221020;Beteiligung an einer Schlägerei mit Todesfolge § 231 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;59;0;11;18.6;25;21;6;7;0;0;0;57;96.6;78;55;23;30;38.5
222010;Sonstige Tatörtlichkeit bei gefährlicher Körperverletzung § 224 StGB;41;0;9;22;17;16;4;4;0;0;0;40;97.6;49;33;16;18;36.7
222020;Sonstige Tatörtlichkeit bei schwerer Körperverletzung § 226 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222030;Sonstige Tatörtlichkeit bei Beteiligung an einer Schlägerei ohne Todesfolge § 231 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222040;Verstümmelung weiblicher Genitalien § 226a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222100;Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen;18;0;2;11.1;8;5;2;3;0;0;0;17;94.4;29;22;7;12;41.4
222110;Gefährliche Körperverletzung § 224 StGB auf Straßen, Wegen oder Plätzen;18;0;2;11.1;8;5;2;3;0;0;0;17;94.4;29;22;7;12;41.4
222120;Schwere Körperverletzung auf Straßen, Wegen oder Plätzen § 226 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222130;Beteiligung an einer Schlägerei ohne Todesfolge auf Straßen, Wegen oder Plätzen § 231 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223000;Misshandlung von Schutzbefohlenen § 225 StGB;2;0;0;0;0;1;1;0;0;0;0;2;100;2;2;0;0;0
223001;Misshandlung Schutzbefohlener ab 14 Jahren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223100;Misshandlung von Kindern;2;0;0;0;0;1;1;0;0;0;0;2;100;2;2;0;0;0
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;222;0.1;11;5;68;88;38;26;2;0;0;205;92.3;235;176;59;62;26.4
225000;Fahrlässige Körperverletzung § 229 StGB;2;0;0;0;0;0;2;0;0;0;0;2;100;2;2;0;0;0
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;15,375;3.9;439;2.9;4,994;4,785;2,504;1,838;1,254;52;2;13,389;87.1;12,973;10,284;2,689;2,930;22.6
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;4;0;2;50;1;2;1;0;0;0;0;4;100;6;3;3;4;66.7
231100;Menschenraub § 234 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231200;Entziehung Minderjähriger § 235 StGB;2;0;1;50;1;1;0;0;0;0;0;2;100;3;2;1;2;66.7
231210;Entziehung Minderjähriger gegen Entgelt oder in Bereicherungsabsicht § 235 Abs. 4 Nr. 2 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231279;Sonstige Entziehung Minderjähriger § 235 StGB;2;0;1;50;1;1;0;0;0;0;0;2;100;3;2;1;2;66.7
231300;Kinderhandel § 236 StGB;2;0;1;50;0;1;1;0;0;0;0;2;100;3;1;2;2;66.7
232000;Zwangsheirat, Nachstellung (Stalking), Freiheitsberaubung, Nötigung, Bedrohung §§ 237, 238, 239, 240, 241 StGB;15,363;3.9;435;2.8;4,991;4,780;2,500;1,838;1,254;52;2;13,379;87.1;12,961;10,275;2,686;2,920;22.5
232100;Freiheitsberaubung § 239 StGB;3;0;1;33.3;2;1;0;0;0;0;0;3;100;5;3;2;0;0
232200;Nötigung § 240 StGB;1,716;0.4;433;25.2;560;477;251;225;203;1;0;1,311;76.4;1,366;1,071;295;282;20.6
232201;Nötigung im Straßenverkehr § 240 Abs. 1 StGB;8;0;1;12.5;2;3;2;1;0;0;0;5;62.5;5;4;1;1;20
232279;Sonstige Nötigung § 240 Abs. 1 und 4 StGB;1,708;0.4;432;25.3;558;474;249;224;203;1;0;1,306;76.5;1,361;1,067;294;281;20.6
232300;Bedrohung § 241 StGB;10,685;2.7;0;0;3,427;3,384;1,744;1,256;874;48;2;9,373;87.7;9,268;7,336;1,932;2,219;23.9
232400;Nachstellung (Stalking) § 238 StGB;2,958;0.7;0;0;1,002;918;504;357;177;3;0;2,691;91;2,579;2,100;479;471;18.3
232410;Nachstellung (Stalking) § 238, Abs. 1 StGB;2,881;0.7;0;0;965;902;488;351;175;3;0;2,615;90.8;2,510;2,046;464;463;18.4
232420;Nachstellung (Stalking) § 238, Abs. 2 StGB;77;0;0;0;37;16;16;6;2;0;0;76;98.7;76;61;15;9;11.8
232430;Nachstellung (Stalking) § 238, Abs. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
232500;Zwangsheirat § 237 StGB;1;0;1;100;0;0;1;0;0;0;0;1;100;6;4;2;6;100
233000;Erpresserischer Menschenraub § 239a StGB;2;0;1;50;0;0;2;0;0;0;0;2;100;2;2;0;2;100
233079;Sonstiger erpresserischer Menschenraub;2;0;1;50;0;0;2;0;0;0;0;2;100;2;2;0;2;100
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Kassenräume und Geschäfte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234000;Geiselnahme § 239b StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234079;Sonstige Geiselnahme;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234100;Geiselnahme i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234200;Geiselnahme i.V.m. Raubüberfall auf sonstige Kassenräume und Geschäfte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234300;Geiselnahme i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235000;Angriff auf den Luft- und Seeverkehr § 316c StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239000;Menschenhandel, Zwangsprostitution, Zwangsarbeit, Ausbeutung der Arbeitskraft und Ausbeutung unter Ausnutzung einer Freiheitsberaubung §§ 232, 232a, 232b, 233, 233a StGB;6;0;1;16.7;2;3;1;0;0;0;0;4;66.7;4;4;0;4;100
239100;Menschenhandel § 232 StGB;2;0;0;0;1;0;1;0;0;0;0;2;100;2;2;0;2;100
239110;Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1 Nr. 1a. Abs. 2 in Bezug auf Abs. 1 Nr. 1a, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 1a, Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB;2;0;0;0;1;0;1;0;0;0;0;2;100;2;2;0;2;100
239120;"Handel zum Zweck der Ausbeutung durch eine Beschäftigung § 232 StGB Abs. 1, Nr. 1 b); Abs. 2 in Bezug auf Abs. 1 Nr. 1b); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1b); Abs. 4 in Bezug auf Abs. 1 Nr. 1b) StGB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239130;Handel zum Zweck der Ausbeutung bei der Ausübung der Bettelei § 232 Abs. 1 Nr. 1 c), Abs. 2 in Bezug auf Abs. 1 Nr. 1 c), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 1c), Abs. 4 in Bezug auf Abs. 1 Nr. 1c) StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239140;Handel zum Zweck der Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 232 StGB Abs. 1 Nr. 1d), Abs. 2 in Bezug auf Abs. 1 Nr. 1d), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1d), Abs. 4 in Bezug auf Abs. 1 Nr. 1d) StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239150;Handel zum Zweck des Haltens einer Person in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. § 232 Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239160;Handel zum Zweck der rechtswidrigen Organentnahme § 232 Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239200;Zwangsprostitution § 232a StGB;3;0;1;33.3;1;2;0;0;0;0;0;2;66.7;2;2;0;2;100
239210;Veranlassen zur Aufnahme oder Fortsetzung der Prostitution oder zu sexuellen Handlungen, durch die eine Person ausgebeutet wird § 232a Abs. 1 bis 5 StGB;3;0;1;33.3;1;2;0;0;0;0;0;2;66.7;2;2;0;2;100
239220;Entgeltliche Inanspruchnahme sexueller Handlungen eines Menschenhandelsopfers unter Ausnutzung der Zwangslage oder Hilflosigkeit § 232a Abs. 6 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239300;Zwangsarbeit § 232b StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239310;Veranlassen zur Aufnahme einer ausbeuterischen Beschäftigung § 232b Abs. 1 Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 Nr. 1, Abs. 4 Nr. 1 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239320;Veranlassen sich in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. zu begeben § 232b Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 2, Abs. 4 Nr. 2 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239330;Veranlassen zur Aufnahme oder Fortsetzung der Bettelei, durch die die Person ausgebeutet wird § 232b Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 Nr. 3, Abs. 4 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239400;Ausbeutung der Arbeitskraft § 233 StGB;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
239410;Ausbeutung durch eine Beschäftigung § 233 Abs. 1 Nr. 1, Abs. 2 in Fällen von Abs. 1 Nr. 1, Abs. 3 in Fällen von Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1, Abs. 5 in Bezug auf Abs. 1 Nr. 1 StGB;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
239420;Ausbeutung bei der Ausübung der Bettelei § 233 Abs. 1 Nr. 2, Abs. 2 in Fällen von Abs. 1 Nr. 2, Abs. 3 in Fällen von Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239430;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233 Abs. 1 Nr. 3, Abs. 2 in Fällen von Abs. 1 Nr. 3, Abs. 3 in Fällen von Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239500;Ausbeutung unter Ausnutzung einer Freiheitsberaubung § 233a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239510;Ausbeutung bei Ausübung der Prostitution § 233a Abs. 1 Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 in Bezug auf Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239520;Ausbeutung durch eine Beschäftigung nach § 232 Abs. 1 Satz 2 StGB (gem. § 233a Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239530;Ausbeutung bei der Ausübung der Bettelei § 233a Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239540;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1 Nr. 4, Abs. 2 in Bezug auf Abs. 1 Nr. 4, Abs. 3 in Bezug auf Abs. 1 Nr. 4, Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;152;0;3;2;37;43;26;38;8;0;0;67;44.1;76;56;20;20;26.3
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3.00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;2;0;0;0;0;2;0;0;0;0;0;1;50;1;1;0;0;0
3.00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;5;0;0;0;0;2;2;0;1;0;0;3;60;3;3;0;0;0
3**400;Einfacher Diebstahl von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;15;0;0;0;2;2;4;7;0;0;0;4;26.7;5;4;1;3;60
3**700;Einfacher Diebstahl von/aus Automaten;1;0;1;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;65;0;1;1.5;17;20;10;14;4;0;0;24;36.9;27;18;9;5;18.5
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;64;0;1;1.6;17;20;9;14;4;0;0;24;37.5;27;18;9;5;18.5
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
300050;Entziehung elektrischer Energie § 248c StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
300110;Einfacher Diebstahl von Kraftwagen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300140;Unbefugter Gebrauch von Kraftwagen;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;2;0;0;0;0;2;0;0;0;0;0;1;50;1;1;0;0;0
300210;Einfacher Diebstahl von Mopeds und Krafträdern;2;0;0;0;0;2;0;0;0;0;0;1;50;1;1;0;0;0
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;5;0;0;0;0;2;2;0;1;0;0;3;60;3;3;0;0;0
300310;Einfacher Diebstahl von Fahrrädern;5;0;0;0;0;2;2;0;1;0;0;3;60;3;3;0;0;0
300340;Unbefugter Gebrauch von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300400;Einfacher Diebstahl von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;9;0;0;0;2;0;1;6;0;0;0;3;33.3;4;3;1;2;50
300700;Einfacher Diebstahl von/aus Automaten;1;0;1;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;4;0;0;0;0;2;0;2;0;0;0;1;25;1;1;0;0;0
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;2;0;0;0;0;1;0;1;0;0;0;1;50;1;1;0;0;0
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;9;0;0;0;2;3;1;2;1;0;0;4;44.4;4;3;1;1;25
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;9;0;0;0;2;3;1;2;1;0;0;4;44.4;4;3;1;1;25
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;16;0;1;6.3;3;4;4;5;0;0;0;12;75;15;11;4;7;46.7
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;1;0;1;100;0;0;0;1;0;0;0;1;100;1;1;0;0;0
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326*00;Einfacher Ladendiebstahl;15;0;0;0;3;4;4;4;0;0;0;11;73.3;14;10;4;7;50
326000;Einfacher Ladendiebstahl von sonstigem Gut;15;0;0;0;3;4;4;4;0;0;0;11;73.3;14;10;4;7;50
326300;Einfacher Ladendiebstahl von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335*00;Einfacher Diebstahl in/aus Wohnungen;19;0;0;0;6;6;4;3;0;0;0;14;73.7;15;11;4;4;26.7
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;18;0;0;0;6;5;4;3;0;0;0;13;72.2;14;10;4;3;21.4
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;1;0;0;0;0;1;0;0;0;0;0;1;100;1;1;0;1;100
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;9;0;0;0;4;0;1;2;2;0;0;3;33.3;4;3;1;0;0
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;9;0;0;0;4;0;1;2;2;0;0;3;33.3;4;3;1;0;0
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;1;0;0;0;0;1;0;0;0;0;0;1;100;1;1;0;0;0
390000;Einfacher Taschendiebstahl von sonstigem Gut;8;0;0;0;2;3;0;3;0;0;0;1;12.5;1;1;0;1;100
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;75;0;8;10.7;11;19;17;27;1;0;0;37;49.3;44;41;3;22;50
4.00E+100;Schwerer Diebstahl von Kraftwagen;5;0;2;40;0;2;2;1;0;0;0;0;0;0;0;0;0;0
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4.00E+300;Schwerer Diebstahl von Fahrrädern;15;0;0;0;3;5;3;4;0;0;0;6;40;20;20;0;7;35
4**400;Schwerer Diebstahl von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;3;0;1;33.3;1;0;0;2;0;0;0;0;0;0;0;0;0;0
4**700;Schwerer Diebstahl von/aus Automaten;4;0;1;25;2;0;2;0;0;0;0;3;75;6;5;1;3;50
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400000;Sonstiger schwerer Diebstahl insgesamt §§ 243 - 244a StGB;18;0;0;0;0;3;1;13;1;0;0;20;111.1;6;6;0;5;83.3
400010;Besonders schwerer Fall des Diebstahls;18;0;0;0;0;3;1;13;1;0;0;20;111.1;6;6;0;5;83.3
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400100;Schwerer Diebstahl insgesamt von Kraftwagen;5;0;2;40;0;2;2;1;0;0;0;0;0;0;0;0;0;0
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;2;0;1;50;0;1;0;1;0;0;0;0;0;0;0;0;0;0
